Var1,Var2,Freq
1,1,6.490066225165562
2,1,23.271028037383175
3,1,20
1,2,17.218543046357617
2,2,52.336448598130836
3,2,25.71428571428571
1,3,45.43046357615894
2,3,19.345794392523363
3,3,30.28571428571429
1,4,30.86092715231788
2,4,5.046728971962617
3,4,24
