Var1,Var2,Freq
1,1,1.3245033112582782
2,1,2.710280373831776
3,1,42.285714285714285
1,2,3.576158940397351
2,2,4.205607476635514
3,2,28.57142857142857
1,3,18.940397350993376
2,3,20.747663551401867
3,3,11.428571428571429
1,4,76.15894039735099
2,4,72.33644859813084
3,4,17.71428571428571
