Var1,Var2,Freq
1,1,26.35761589403974
2,1,60.8411214953271
3,1,45.14285714285714
1,2,15.099337748344372
2,2,26.448598130841123
3,2,26.285714285714285
1,3,24.23841059602649
2,3,5.700934579439252
3,3,11.428571428571429
1,4,34.3046357615894
2,4,7.009345794392523
3,4,17.142857142857142
