Var1,Var2,Freq
1,1,1.3245033112582782
2,1,13.36448598130841
3,1,25.71428571428571
1,2,4.105960264900662
2,2,30.8411214953271
3,2,37.714285714285715
1,3,41.4569536423841
2,3,30.654205607476637
3,3,17.71428571428571
1,4,53.11258278145695
2,4,25.140186915887853
3,4,18.857142857142858
