Var1,Var2,Freq
1,1,12.05298013245033
2,1,49.532710280373834
3,1,35.42857142857142
1,2,15.496688741721854
2,2,37.663551401869164
3,2,25.142857142857146
1,3,35.099337748344375
2,3,8.130841121495328
3,3,21.142857142857142
1,4,37.35099337748344
2,4,4.672897196261682
3,4,18.285714285714285
