Var1,Var2,Freq
1,1,8.47682119205298
2,1,28.037383177570092
3,1,29.714285714285715
1,2,17.6158940397351
2,2,44.205607476635514
3,2,23.42857142857143
1,3,35.894039735099334
2,3,16.261682242990656
3,3,20
1,4,38.01324503311258
2,4,11.495327102803738
3,4,26.857142857142858
